din,brand_name,atc_description,prior_shortage_count,manufacturer_count,days_since_last_shortage,risk_score
2242502.0,ONE-ALPHA,"VIT A AND D, INCL COMBINATIONS OF THE TWO",5,4.0,1329.0,0.5372365706440013
2380382.0,JAMP-MYCOPHENOLATE,IMMUNOSUPPRESSANTS,6,15.0,1121.0,0.5370515065663681
1997572.0,DANTRIUM INTRAVENOUS,"MUSCLE RELAXANTS, DIRECTLY ACTING AGENTS",5,4.0,865.0,0.5370465447803999
2320371.0,CARBOPLATIN INJECTION,OTHER ANTINEOPLASTIC AGENTS,5,10.0,1331.0,0.5369071408081872
2469170.0,LUPIN-CEPHALEXIN,OTHER BETA-LACTAM ANTIBACTERIALS,7,13.0,1687.0,0.5367512050524124
2452383.0,APO-FELODIPINE,SELECTIVE CALC.CHANNEL BLOCK. W/MAINLY VASC. EFF.,5,6.0,1332.0,0.5365920709195654
232823.0,TEVA-CHLORPROMAZINE,ANTIPSYCHOTICS,3,4.0,1030.0,0.5365585081018837
2454300.0,ACT ESCITALOPRAM ODT,ANTIDEPRESSANTS,5,2.0,1143.0,0.5363483636738983
2445670.0,AURO-CELECOXIB,"ANTIINFLAMMATORY/ANTIRHEUMATIC PROD.,NON-STEROIDS",5,27.0,1336.0,0.5361263880487352
2459981.0,LANCORA,OTHER CARDIAC PREPARATIONS,2,1.0,802.0,0.5358984918849086
2494639.0,CREON MINIMICROSPHERES 35,"DIGESTIVES, INCL ENZYMES",6,28.0,1128.0,0.5357264357806434
2316986.0,XARELTO,ANTITHROMBOTIC AGENTS,6,21.0,1128.0,0.5355760484856074
2318024.0,APO-ATOMOXETINE,PSYCHOSTIMULANTS AND NOOTROPICS,6,14.0,1515.0,0.5355076713456346
2353288.0,TARO-CICLOPIROX,ANTIFUNGALS FOR TOPICAL USE,6,5.0,1127.0,0.5354615368215527
2123274.0,COVERSYL,"ACE INHIBITORS, PLAIN",3,20.0,1298.0,0.5351192216005605
2449226.0,JAMP BRIMONIDINE,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,2,17.0,807.0,0.5350960237761824
2537028.0,PMS-METHYLPHENIDATE CR,PSYCHOSTIMULANTS AND NOOTROPICS,2,17.0,809.0,0.5346374517045815
2364123.0,APO-HYDROMORPHONE,OPIOIDS,6,15.0,795.0,0.534582847795942
2261839.0,SANDOZ-CARBAMAZEPINE CR,ANTIEPILEPTICS,4,14.0,767.0,0.534489931486672
2265826.0,SANDOZ AZITHROMYCIN,"MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",4,18.0,1166.0,0.5342091114305391
2491915.0,LUPIN-PROPRANOLOL LA,BETA BLOCKING AGENTS,1,16.0,883.0,0.5342065799944511
2246821.0,SANDOZ METFORMIN FC,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",2,53.0,816.0,0.5338058930010364
692697.0,AA-THEO LA,OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,2,26.0,815.0,0.5334548653157517
2382644.0,RAN-ROSUVASTATIN,"LIPID MODIFYING AGENTS, PLAIN",8,30.0,1849.0,0.5334183454243955
2442124.0,METOPROLOL-L,BETA BLOCKING AGENTS,3,28.0,1243.0,0.5333265431031626
2438917.0,ACH-ROSUVASTATIN,"LIPID MODIFYING AGENTS, PLAIN",7,30.0,1672.0,0.5332992551601945
2503956.0,SANDOZ SITAGLIPTIN-METFORMIN,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",6,53.0,1529.0,0.5331353699531045
1933353.0,"AMPICILLIN SODIUM FOR INJECTION, USP","BETA-LACTAM ANTIBACTERIALS, PENICILLINS",4,10.0,1171.0,0.5328902950408896
2464462.0,SANDOZ DEFERASIROX,ALL OTHER THERAPEUTIC PRODUCTS,2,10.0,816.0,0.5328814942727118
2457040.0,LABETALOL HYDROCHLORIDE INJECTION,BETA BLOCKING AGENTS,4,15.0,842.0,0.5324695112735055
2510162.0,XARELTO,ANTITHROMBOTIC AGENTS,8,21.0,1303.0,0.5324477377633584
2017776.0,PRIMAQUINE,ANTIMALARIALS,4,1.0,1173.0,0.532237918030175
2517744.0,ROCURONIUM BROMIDE INJECTION,"MUSCLE RELAXANTS, PERIPHERALLY ACTING AGENTS",3,10.0,997.0,0.5320828760774133
2427648.0,LOSARTAN/HCTZ,"ANGIOTENSIN II ANTAGONISTS, COMBINATIONS",4,25.0,1193.0,0.5319065605090565
2290308.0,CYESTRA-35,ANTIANDROGENS,3,36.0,1002.0,0.5314946668342022
2244947.0,"KETOROLAC TROMETHAMINE INJECTION, USP","ANTIINFLAMMATORY/ANTIRHEUMATIC PROD.,NON-STEROIDS",5,23.0,891.0,0.5314925291619376
648035.0,TEVA-METOPROLOL,BETA BLOCKING AGENTS,5,28.0,1219.0,0.5314177364581804
2379813.0,RAN-CLOPIDOGREL,ANTITHROMBOTIC AGENTS,8,26.0,1890.0,0.5311868385175732
2548984.0,IXCHIQ,,2,1.0,823.0,0.5310817016030469
2250160.0,TEVA-SIMVASTATIN,"LIPID MODIFYING AGENTS, PLAIN",5,38.0,863.0,0.530977656545719
2280183.0,TEVA-BETAHISTINE,ANTIVERTIGO PREPARATIONS,7,13.0,1422.0,0.5308985945923241
2478196.0,PHARMA-LACOSAMIDE,ANTIEPILEPTICS,4,17.0,1365.0,0.5306625814581596
2294990.0,INSTILLAGEL,"ANESTHETICS, LOCAL",3,1.0,1004.0,0.5302827186747501
2257734.0,ACT METFORMIN,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",8,53.0,1639.0,0.5301061441797149
2286076.0,FLUOXETINE,ANTIDEPRESSANTS,4,39.0,997.0,0.5299135754903284
745588.0,TEVA-SULINDAC,"ANTIINFLAMMATORY/ANTIRHEUMATIC PROD.,NON-STEROIDS",4,6.0,1185.0,0.5295911721154092
2305011.0,GEN-CLOZAPINE,ANTIPSYCHOTICS,2,8.0,884.0,0.5294140159502719
2145308.0,NITROGLYCERIN IN 5% DEXTROSE INJ.-200MCG/ML,VASODILATORS USED IN CARDIAC DISEASES,3,33.0,1011.0,0.5293641512443933
2455897.0,APO-CABERGOLINE,OTHER GYNECOLOGICALS,4,5.0,1186.0,0.5293400471434724
2187086.0,BREVICON 0.5/35 TABLETS (21-DAY PACK),HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE,5,7.0,899.0,0.5293118742504335
2492911.0,SANDOZ EVEROLIMUS,,5,6.0,1364.0,0.529251163280603
2281066.0,ABRAXANE FOR INJECTABLE SUSPENSION,PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,2,17.0,833.0,0.5291302391546179
2543508.0,JAMP NEBIVOLOL,BETA BLOCKING AGENTS,1,4.0,904.0,0.5291294135840569
2452707.0,APO-CINACALCET,ANTI-PARATHYROID HORMONES,6,16.0,1543.0,0.5291263367712038
2304090.0,"PHENOBARBITAL SODIUM INJECTION, USP",ANTIEPILEPTICS,5,2.0,1551.0,0.5283925890998878
2080036.0,ETOPOSIDE INJECTION,PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,8,13.0,1901.0,0.5283816464674876
2475715.0,GLN-OLMESARTAN HCTZ,"ANGIOTENSIN II ANTAGONISTS, COMBINATIONS",3,63.0,1035.0,0.5282430941474487
2258315.0,TEVA-MELOXICAM,"ANTIINFLAMMATORY/ANTIRHEUMATIC PROD.,NON-STEROIDS",5,24.0,906.0,0.5280702241597863
2242728.0,TEVA-DOXAZOSIN,"ANTIADRENERGIC AGENTS, PERIPHERALLY ACTING",4,10.0,1192.0,0.5280697779848355
2445530.0,APO-AMPHETAMINE XR,PSYCHOSTIMULANTS AND NOOTROPICS,6,6.0,773.0,0.527828136893409
891835.0,DIFLUCAN,ANTIMYCOTICS FOR SYSTEMIC USE,5,29.0,1373.0,0.5276792723166329
2330539.0,RATIO-IRBESARTAN HCTZ,"ANGIOTENSIN II ANTAGONISTS, COMBINATIONS",9,28.0,1635.0,0.5275553066865276
2241497.0,VENTOLIN HFA,"ADRENERGICS, INHALANTS",5,23.0,1373.0,0.527550105422399
2336723.0,APO-RIVASTIGMINE,ANTI-DEMENTIA DRUGS,5,15.0,1374.0,0.5271481557218789
2486318.0,TRI-JORDYNA 28,,2,7.0,842.0,0.5268478227313751
2484218.0,VYZULTA,,2,1.0,842.0,0.5267186323968895
2503786.0,OCTREOTIDE FOR INJECTABLE SUSPENSION,HYPOTHALAMIC HORMONES,5,8.0,988.0,0.5266855068147
2395460.0,TEVA-QUETIAPINE XR,ANTIPSYCHOTICS,5,33.0,966.0,0.5266742023647684
2036355.0,NOVAMOXIN,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",4,28.0,1200.0,0.5266195640957408
2292408.0,APO-PRAMIPEXOLE,DOPAMINERGIC AGENTS,5,16.0,912.0,0.5265196717303642
2273918.0,BENAZEPRIL,"ACE INHIBITORS, PLAIN",4,5.0,933.0,0.5259552160498787
2409968.0,CEFTRIAXONE FOR INJECTION,OTHER BETA-LACTAM ANTIBACTERIALS,5,8.0,914.0,0.5258878495376303
2147645.0,APO-TRAZODONE TABLETS 100MG,ANTIDEPRESSANTS,9,19.0,1668.0,0.5258496581674471
2299658.0,PIPERACILLIN SODIUM/TAZOBACTAM SODIUM POWDER FOR INJECTION,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",5,19.0,1382.0,0.5253961311311208
2479419.0,MYL-ESOMEPRAZOLE,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),2,13.0,948.0,0.5252485667397538
2410656.0,MYLAN-TADALAFIL,"OTHER UROLOGICALS, INCL ANTISPASMODICS",3,23.0,1028.0,0.5252436524148087
2495465.0,M-CELECOXIB,"ANTIINFLAMMATORY/ANTIRHEUMATIC PROD.,NON-STEROIDS",2,27.0,851.0,0.5252104890483353
2521261.0,CEPHALEXIN,OTHER BETA-LACTAM ANTIBACTERIALS,3,13.0,1028.0,0.5250282613208779
716650.0,BETADERM ONT 0.1%,"CORTICOSTEROIDS, PLAIN",4,14.0,1206.0,0.5249392939606629
2251930.0,LANTUS,INSULINS AND ANALOGUES,6,3.0,1173.0,0.5248587777021609
2529599.0,AZACITIDINE FOR INJECTION,ANTIMETABOLITES,2,10.0,851.0,0.5248443162035592
1947931.0,DUVOID TABLETS 25 MG,PARASYMPATHOMIMETICS,4,5.0,1207.0,0.5245155832251899
2473895.0,GLYCOPYRROLATE INJECTION USP,DRUGS FOR FUNCTIONAL BOWEL DISORDERS,3,9.0,1030.0,0.5244824150438552
2434547.0,MYLAN-CINACALCET,ANTI-PARATHYROID HORMONES,7,16.0,1077.0,0.5244113625313636
2204533.0,TEVA-ACEBUTOLOL,BETA BLOCKING AGENTS,4,12.0,877.0,0.5243669440263061
2310384.0,SANDOZ OLANZAPINE,ANTIPSYCHOTICS,7,32.0,1796.0,0.5243241891673227
2470780.0,APO-LANSOPRAZOLE-AMOXICILLIN-CLARITHROMYCIN,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),5,19.0,1486.0,0.5241268935247168
2387883.0,ALYSENA 28,HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE,5,20.0,1388.0,0.5240386125045906
2274949.0,PMS-ANAGRELIDE,OTHER ANTINEOPLASTIC AGENTS,4,4.0,1209.0,0.5240343137309951
2482924.0,M-PERINDOPRIL ERBUMINE,"ACE INHIBITORS, PLAIN",2,20.0,1169.0,0.5239796025834327
2269066.0,LUVERIS,GONADOTROPHINS AND OTHER OVULATION STIMULANTS,3,1.0,1032.0,0.5238503327776369
392537.0,DIMENHYDRINATE INJECTION USP,,2,37.0,858.0,0.5238169392799482
2091194.0,APO-DICLO SR,"ANTIINFLAMMATORY/ANTIRHEUMATIC PROD.,NON-STEROIDS",5,26.0,1003.0,0.523625870162587
2461315.0,PMS-OLMESARTAN,"ANGIOTENSIN II ANTAGONISTS, PLAIN",5,18.0,948.0,0.5234966895473037
2405040.0,AURO-VALACYCLOVIR,DIRECT ACTING ANTIVIRALS,6,21.0,1568.0,0.5234898520198502
2249510.0,MIDAMOR,POTASSIUM-SPARING AGENTS,2,10.0,857.0,0.5234651046458701
2388499.0,ENALAPRILAT INJECTION USP,"ACE INHIBITORS, PLAIN",4,2.0,944.0,0.5233622917343862
2496844.0,JAMP TOLTERODINE,"OTHER UROLOGICALS, INCL ANTISPASMODICS",3,10.0,1036.0,0.5231246550565157
24333.0,SINEQUAN,ANTIDEPRESSANTS,4,10.0,1024.0,0.5230857250471852
2443732.0,VIIBRYD,,6,4.0,1569.0,0.5228936384987285
2519070.0,DIASTAT,ANXIOLYTICS,3,17.0,1038.0,0.5228156514542825
2297337.0,ACT PRAMIPEXOLE,DOPAMINERGIC AGENTS,5,16.0,1393.0,0.522802923319845
1962817.0,ZOLOFT CAP 50MG,ANTIDEPRESSANTS,5,31.0,741.0,0.5225472327536296
2250152.0,TEVA-SIMVASTATIN,"LIPID MODIFYING AGENTS, PLAIN",3,38.0,1010.0,0.5224291166266197
2456923.0,TARO-ADAPALENE/BENZOYL PEROXIDE,ANTI-ACNE PREPARATIONS FOR TOPICAL USE,5,73.0,1400.0,0.5224216993135233
2346176.0,SEASONIQUE,HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE,5,36.0,932.0,0.5223534158333989
2417251.0,JAMP OLANZAPINE FC,ANTIPSYCHOTICS,2,32.0,917.0,0.5223479535350221
2417286.0,JAMP OLANZAPINE FC,ANTIPSYCHOTICS,2,32.0,917.0,0.5223479535350221
2417294.0,JAMP OLANZAPINE FC,ANTIPSYCHOTICS,2,32.0,917.0,0.5223479535350221
2417308.0,JAMP OLANZAPINE FC,ANTIPSYCHOTICS,2,32.0,917.0,0.5223479535350221
2417278.0,JAMP OLANZAPINE FC,ANTIPSYCHOTICS,2,32.0,917.0,0.5223479535350221
2537893.0,ACETAZOLAMIDE FOR INJECTION USP,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,2,4.0,862.0,0.5221861818330072
2453061.0,APO-PERINDOPRIL-INDAPAMIDE,"ACE INHIBITORS, COMBINATIONS",8,20.0,1059.0,0.5217399720486874
2296527.0,APO-LATANOPROST,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,5,18.0,933.0,0.5217355265752937
358177.0,MAXITROL,ANTIINFLAMMATORY AGENTS AND ANTIINFECTIVES IN COMB,4,32.0,1222.0,0.5216486465490203
2480026.0,TARO-MELPHALAN,ALKYLATINGAGENTS,4,7.0,1220.0,0.5215697650209761
2145766.0,VISIPAQUE 270,"X-RAY CONTRAST MEDIA, IODINATED",6,2.0,1575.0,0.5214708192493294
2521776.0,SANDOZ FESOTERODINE FUMARATE,"OTHER UROLOGICALS, INCL ANTISPASMODICS",5,4.0,934.0,0.5212037908225715
2245211.0,APO-LEVOCARB CR,DOPAMINERGIC AGENTS,7,17.0,1756.0,0.5209935835264852
2265494.0,MYLAN-LAMOTRIGINE,ANTIEPILEPTICS,5,15.0,1121.0,0.520667201725288
2440628.0,TEVA-PANTOPRAZOLE MAGNESIUM,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),7,3.0,1080.0,0.5206371080899653
2329263.0,CHOLETEC,,3,1.0,1046.0,0.5206310358528188
2351218.0,ACH-ANASTROZOLE,HORMONE ANTAGONISTS AND RELATED AGENTS,4,27.0,1226.0,0.52062089223886
2527219.0,JAMP PERINDOPRIL ERBUMINE,"ACE INHIBITORS, PLAIN",2,20.0,1185.0,0.5203003441177959
2243521.0,PMS-TERAZOSIN,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,4,10.0,1226.0,0.5202544129844456
2424266.0,AURO-REPAGLINIDE,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",5,8.0,1404.0,0.5201006926385386
2546248.0,SANDOZ LISDEXAMFETAMINE CAPSULES,PSYCHOSTIMULANTS AND NOOTROPICS,2,8.0,872.0,0.5199724371911248
2323273.0,METVIX,OTHER ANTINEOPLASTIC AGENTS,4,1.0,1227.0,0.5198303458852906
2312794.0,TEMODAL,ALKYLATINGAGENTS,6,8.0,808.0,0.5198254855613338
2533081.0,AURO-DAPAGLIFLOZIN / METFORMIN,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",2,53.0,877.0,0.5197924057234588
2249499.0,ANDROGEL,ANDROGENS,5,10.0,941.0,0.5197229932705827
2357690.0,LANSOPRAZOLE,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),3,17.0,1150.0,0.5197056842960535
2169991.0,LOXAPAC IM,ANTIPSYCHOTICS,5,5.0,1459.0,0.5195941810610201
2474433.0,OGIVRI,OTHER ANTINEOPLASTIC AGENTS,3,61.0,1057.0,0.5193941710160445
2103613.0,APO-DOMPERIDONE - TAB 10MG,PROPULSIVES,6,20.0,1199.0,0.5192463008862577
2249685.0,PAMIDRONATE DISODIUM OMEGA 9 MG/ML,DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION,3,9.0,1054.0,0.51896315401491
2216582.0,TEVA-FLUOXETINE,ANTIDEPRESSANTS,4,39.0,1045.0,0.5188808498309927
2510375.0,AURO-CANAGLIFLOZIN,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",2,6.0,877.0,0.5187790129127263
2306530.0,APO-OXYCODONE CR,OPIOIDS,6,13.0,864.0,0.5186882104410228
2423979.0,RAN-ESOMEPRAZOLE,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),5,13.0,1122.0,0.5186256809371281
2482983.0,TARO-IMIQUIMOD PUMP,CHEMOTHERAPEUTICS FOR TOPICAL USE,6,3.0,1589.0,0.5182717942403956
2366061.0,JAMP-FOLIC ACID,VITAMIN B12 AND FOLIC ACID,2,264.0,904.0,0.5181300938545434
2361892.0,PMS-QUETIAPINE,ANTIPSYCHOTICS,4,33.0,1291.0,0.5180077708293118
2204517.0,TEVA-ACEBUTOLOL,BETA BLOCKING AGENTS,4,12.0,906.0,0.5176970790207686
2452839.0,AURO-VENLAFAXINE XR,ANTIDEPRESSANTS,6,26.0,1404.0,0.5176889418101883
2439913.0,TEVA-PROGESTERONE,PROGESTOGENS,11,26.0,1901.0,0.5175158366502778
2436159.0,APO-ZOLPIDEM ODT,HYPNOTICS AND SEDATIVES,5,8.0,1416.0,0.5173396979050069
2353377.0,METFORMIN,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",4,53.0,1243.0,0.5172702483300019
2388308.0,JAMP-ACET-TRAMADOL,OPIOIDS,4,29.0,904.0,0.5172658920102061
2509067.0,ACH-METHOTREXATE,ANTIMETABOLITES,4,8.0,1239.0,0.5172202180474487
2248202.0,APO-SILDENAFIL,"OTHER UROLOGICALS, INCL ANTISPASMODICS",7,33.0,1774.0,0.517197329609903
2535254.0,JAMP GABAPENTIN CAPSULES,,2,37.0,887.0,0.5171464636635424
2535246.0,JAMP GABAPENTIN CAPSULES,,2,37.0,887.0,0.5171464636635424
2535262.0,JAMP GABAPENTIN CAPSULES,,2,37.0,887.0,0.5171464636635424
613215.0,TEVA-SPIRONOLACTONE,POTASSIUM-SPARING AGENTS,13,8.0,1052.0,0.5170801230175958
2352982.0,OLANZAPINE ODT,ANTIPSYCHOTICS,6,32.0,877.0,0.5166797217227452
2523728.0,APO-GUANFACINE XR,"ANTIADRENERGIC AGENTS, CENTRALLY ACTING",6,6.0,822.0,0.5165609472916395
2277182.0,BIPHENTIN,PSYCHOSTIMULANTS AND NOOTROPICS,8,17.0,1953.0,0.5165114208739334
2421933.0,APO-TADALAFIL PAH,"OTHER UROLOGICALS, INCL ANTISPASMODICS",6,23.0,1599.0,0.5164018563206431
2474689.0,SANDOZ LACOSAMIDE,ANTIEPILEPTICS,3,17.0,1250.0,0.5162905154170325
2406659.0,JAMP OLANZAPINE ODT,ANTIPSYCHOTICS,3,32.0,1121.0,0.5162557702256442
2423235.0,JAMP-EZETIMIBE,"LIPID MODIFYING AGENTS, PLAIN",3,22.0,1036.0,0.5161025417898609
2410664.0,MYLAN-TADALAFIL,"OTHER UROLOGICALS, INCL ANTISPASMODICS",6,23.0,1215.0,0.5156289994514712
2299631.0,PIPERACILLIN SODIUM/TAZOBACTAM SODIUM POWDER FOR INJECTION,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",5,19.0,1425.0,0.5155055531489279
2300206.0,SEROQUEL XR,ANTIPSYCHOTICS,2,33.0,947.0,0.5154673162128371
10405.0,TEGRETOL 200MG,ANTIEPILEPTICS,4,14.0,1431.0,0.5154246033221105
2357453.0,SANDOZ REPAGLINIDE,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",5,8.0,1425.0,0.515268247591513
2428342.0,AURO-GABAPENTIN TABLETS,ANTIEPILEPTICS,4,37.0,1435.0,0.5150000255755175
603716.0,RYTHMOL,"ANTIARRHYTHMICS, CLASS I AND III",4,7.0,1250.0,0.5146667578027564
2327775.0,SANDOZ OLANZAPINE ODT,ANTIPSYCHOTICS,7,32.0,1838.0,0.5146621291967427
2422336.0,SUCCINYLCHOLINE CHLORIDE INJECTION,"MUSCLE RELAXANTS, PERIPHERALLY ACTING AGENTS",7,7.0,1783.0,0.5145649001899365
2429357.0,TEVA-DILTIAZEM XC,SELECTIVE CALC.CHANNEL BLOCK. W/DIRECT CARDIAC EFF,5,30.0,966.0,0.5144009603835464
2532441.0,JAMP VALPROIC ACID ORAL SOLUTION,ANTIEPILEPTICS,1,10.0,904.0,0.5140589235791373
2370069.0,BENLYSTA,IMMUNOSUPPRESSANTS,2,1.0,898.0,0.5138378115783455
2538717.0,APO-BRIVARACETAM,ANTIEPILEPTICS,1,5.0,906.0,0.5134905739917078
2382342.0,MIDAZOLAM INJECTION USP,HYPNOTICS AND SEDATIVES,7,7.0,1788.0,0.5134137702029563
2285398.0,APO-MODAFINIL,PSYCHOSTIMULANTS AND NOOTROPICS,4,9.0,1256.0,0.5133285568135549
2299976.0,SANDOZ ENALAPRIL,"ACE INHIBITORS, PLAIN",7,13.0,1173.0,0.5132306173731399
2357631.0,VIMPAT,ANTIEPILEPTICS,1,17.0,909.0,0.5130587833920853
2508249.0,JAMP AMOXI CLAV,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",2,28.0,904.0,0.5130389798662508
545066.0,APO-METRONIDAZOLE TABLETS,AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DIS.,3,21.0,1081.0,0.5130074682140232
2497654.0,JAMP ABACAVIR / LAMIVUDINE,DIRECT ACTING ANTIVIRALS,2,11.0,904.0,0.5126721299476033
2543389.0,JAMP EPLERENONE,POTASSIUM-SPARING AGENTS,2,5.0,904.0,0.5125426502258108
2484315.0,JAMP ITRACONAZOLE ORAL SOLUTION,ANTIMYCOTICS FOR SYSTEMIC USE,2,5.0,904.0,0.5125426502258108
2543397.0,JAMP EPLERENONE,POTASSIUM-SPARING AGENTS,2,5.0,904.0,0.5125426502258108
2517132.0,DEXTROSE INJECTION,I.V. SOLUTIONS,8,101.0,795.0,0.5125318713033106
2248861.0,TEVA-TOPIRAMATE,ANTIEPILEPTICS,3,30.0,1269.0,0.5121968582988488
2354713.0,VENLAFAXINE XR,ANTIDEPRESSANTS,6,26.0,1428.0,0.5121641713240213
2230360.0,TEVA-MEXILETINE,"ANTIARRHYTHMICS, CLASS I AND III",7,4.0,1794.0,0.5119674836989258
2239064.0,DETROL,"OTHER UROLOGICALS, INCL ANTISPASMODICS",5,10.0,975.0,0.5118971666169
2244023.0,MISOPROSTOL,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),4,12.0,780.0,0.5118830491591994
2468603.0,SANDOZ SAXAGLIPTIN,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",2,5.0,907.0,0.5118518422855072
2463571.0,TARO-GLICLAZIDE MR,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",3,16.0,1087.0,0.5115179586019447
657298.0,VASERETIC,"ACE INHIBITORS, COMBINATIONS",7,63.0,1470.0,0.5113937475706352
782505.0,APO-NADOLOL,BETA BLOCKING AGENTS,4,7.0,933.0,0.5113735693554514
2410745.0,LORAZEPAM SUBLINGUAL,ANXIOLYTICS,3,17.0,1088.0,0.5113092546331429
2356732.0,SANDOZ VALSARTAN HCT,"ANGIOTENSIN II ANTAGONISTS, COMBINATIONS",3,63.0,1110.0,0.5109909345744139
2390183.0,ACT EXEMESTANE,HORMONE ANTAGONISTS AND RELATED AGENTS,5,6.0,1444.0,0.5108503821376394
2238682.0,PLAVIX,ANTITHROMBOTIC AGENTS,7,26.0,1802.0,0.5105999906755163
2331683.0,APO-VENLAFAXINE XR,ANTIDEPRESSANTS,11,26.0,1900.0,0.5105576408347615
2275104.0,WELLBUTRIN XL,ANTIDEPRESSANTS,6,14.0,1435.0,0.5102931481717662
2499312.0,TARO-DASATINIB,,2,2.0,914.0,0.5101750315275138
2499282.0,TARO-DASATINIB,,2,2.0,914.0,0.5101750315275138
2499320.0,TARO-DASATINIB,,2,2.0,914.0,0.5101750315275138
2499347.0,TARO-DASATINIB,,2,2.0,914.0,0.5101750315275138
2244641.0,BIAXIN,"MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",8,19.0,1110.0,0.5099800384757092
2513579.0,BIPAZEN,POSTERIOR PITUITARY LOBE HORMONES,3,8.0,1093.0,0.5099634892627143
2298589.0,AVAMYS,DECONGESTANTS AND OTHER NASAL PREP.FOR TOPICAL USE,7,1.0,1803.0,0.5098300637893515
2470721.0,APO-DASATINIB,OTHER ANTINEOPLASTIC AGENTS,5,2.0,1452.0,0.5089215124439602
2241472.0,TAMIFLU,DIRECT ACTING ANTIVIRALS,2,10.0,921.0,0.5087354517314248
2245832.0,NV-CLINDAMYCIN,,3,21.0,1100.0,0.5086318233154841
2485370.0,JAMP RIVASTIGMINE,ANTI-DEMENTIA DRUGS,4,15.0,1277.0,0.5086218869122278
2485389.0,JAMP RIVASTIGMINE,ANTI-DEMENTIA DRUGS,4,15.0,1277.0,0.5086218869122278
2464985.0,TEVA-PERINDOPRIL,"ACE INHIBITORS, PLAIN",1,20.0,1059.0,0.5084403554297692
2139391.0,APO-BACLOFEN TABLETS - 20MG,"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS",6,25.0,1634.0,0.5083859180999286
2261731.0,YASMIN 28,HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE,2,36.0,925.0,0.508375367101412
2229566.0,TOMUDEX,ANTIMETABOLITES,6,1.0,1632.0,0.5083284986872335
2139243.0,"VANCOMYCIN HYDROCHLORIDE FOR INJECTION, USP",OTHER ANTIBACTERIALS,3,16.0,1103.0,0.5078328523313662
2394642.0,"VANCOMYCIN HYDROCHLORIDE FOR INJECTION, USP",OTHER ANTIBACTERIALS,4,16.0,816.0,0.5077614121995169
2457334.0,SANDOZ AMPHETAMINE XR,PSYCHOSTIMULANTS AND NOOTROPICS,5,6.0,1071.0,0.5075433915890398
2238217.0,SINGULAIR,OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,5,30.0,996.0,0.5074921897638938
2331691.0,APO-VENLAFAXINE XR,ANTIDEPRESSANTS,11,26.0,1914.0,0.5073329940093614
2341697.0,GD-DICLOFENAC/MISOPROSTOL 75,"ANTIINFLAMMATORY/ANTIRHEUMATIC PROD.,NON-STEROIDS",5,12.0,1460.0,0.5072946269276463
2431378.0,"PHENYTOIN SODIUM INJECTION, USP",ANTIEPILEPTICS,4,11.0,885.0,0.5072915311325332
2507544.0,INCLUNOX,ANTITHROMBOTIC AGENTS,2,6.0,927.0,0.50726701541141
